,tweet_id,user_id,screen_name,created_at,text,geo_lat,geo_long,place_type,place_name,lang,source,retweet_count,favorite_count,retweet_status_id,reply_to_status_id,reply_to_user_id,reply_to_screen_name
30,1321514828469469184,169686021,kanyewest,2020-10-28 18:11:02,We will heal https://t.co/pliy0PJQ9j ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",6836,55461,,,,
31,1321298286964314117,169686021,kanyewest,2020-10-28 03:50:34,EVERYDAY    JOEL\u2019S NEW SERMONS ARE SUPER UPLIFTING AND INSPIRING      PRAISE GOD FOR THE MOTIVATION        JESUS ST\u2026 https://t.co/hAxwGtsvMm ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",709,15838,,,,
32,1321279343843180544,169686021,kanyewest,2020-10-28 02:35:18,Halloween coming \U0001f480 https://t.co/4JaQA5YfYn ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1674,50110,,,,
33,1321237125040197632,169686021,kanyewest,2020-10-27 23:47:32,\U0001f914 I was at 31 million followers 4 weeks ago and now I\u2019ve been held at 30.9 million followers for the last 4 weeks \U0001f914\u2026 https://t.co/GdA8OXqDqd ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",2499,67078,,,,
34,1321137260406865920,169686021,kanyewest,2020-10-27 17:10:43,"Just to be CLEAR: WE ARE IN ENGAGED WITH HAITI\u2019s GOVERNMENT  to make a transformational INVESTMENT to bring  JOBS,\u2026 https://t.co/X6c8W7wkw0 ",,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",4335,55847,,,,
35,1320769177116798977,169686021,kanyewest,2020-10-26 16:48:05,Some Monday morning joy at YEEZY CHRISTIAN ACADEMY https://t.co/W23fMAazaS ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1479,30989,,,,
36,1320057838555877380,169686021,kanyewest,2020-10-24 17:41:28,https://t.co/rqKBrfNCME ,,,,,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",5744,37695,,,,
37,1319853917757296640,169686021,kanyewest,2020-10-24 04:11:10,WRITE IN KANYE WEST    THERE IT IS https://t.co/HiJPrUIY9e ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",2181,36581,,,,
38,1319443115107864577,169686021,kanyewest,2020-10-23 00:58:47,HOW TO WRITE IN KANYE WEST https://t.co/lY4BVdTmdm ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",6410,51090,,,,
39,1319409694528634887,169686021,kanyewest,2020-10-22 22:45:59,GOD IS LOVE     LEADING WITH LIGHT          https://t.co/TlwzNXRTkL https://t.co/gWMLYLLiE1 ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1733,19698,,,,
40,1318966824126459904,169686021,kanyewest,2020-10-21 17:26:10,Been doing empty stadiums    Happy 40th birthday!!!  I love you so much https://t.co/dCgHhzP2J8 ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",12370,203992,,,,
41,1318642959160504320,169686021,kanyewest,2020-10-20 19:59:15,VOTE KANYE https://t.co/sXrotfOHE3 ,,,,,ht,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",7318,54143,,,,
42,1318249575174451200,169686021,kanyewest,2020-10-19 17:56:05,OUR BEAUTIFUL LIGHT CLEAR REALITY https://t.co/L0TCuSoSr4 ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",4830,60244,,,,
43,1318073280713031680,169686021,kanyewest,2020-10-19 06:15:33,DABABY TURNED THIS VERSE AROUND SO QUICK ITS INSPIRATIONAL TO SEE HOW FAST WE CAN MOVE AS A PEOPLE.   I HAD TO GIVE\u2026 https://t.co/nA3WSAYjix ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",14481,111610,,,,
44,1318042313642266625,169686021,kanyewest,2020-10-19 04:12:30,RT @Maha_Sattva: If you believe in me and think that @kanyewest should let me give him this painting; please retweet this. I am 100% determ\u2026 ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1691,0,1.3176800865151468e+18,,,
45,1317906647726002176,169686021,kanyewest,2020-10-18 19:13:24,Had to tweet the new ideas \U0001f648 https://t.co/rO5eyNt9wp ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1445,37616,,,,
46,1317906276882378752,169686021,kanyewest,2020-10-18 19:11:56,Food tasting at YCA    new menu going yaezeeeeeeeer https://t.co/qI3tfzjMwJ ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",517,10761,,,,
47,1317905971318976513,169686021,kanyewest,2020-10-18 19:10:43,GOD SAVE AMERICA https://t.co/1zDEZA3GhO ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",646,11063,,,,
48,1317903187420925952,169686021,kanyewest,2020-10-18 18:59:39,The forces that our for you are greater than the forces coming against you - Joel Olsteen ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",2357,19954,,,,
49,1317900752950456320,169686021,kanyewest,2020-10-18 18:49:59,\U0001f440 https://t.co/WBO5Bg1Da0 ,,,,,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",6818,116583,,,,
50,1317896663801888768,169686021,kanyewest,2020-10-18 18:33:44,"Pro-\u201cLIFE\u201d- eration, redemption, reparation, (attaching new tissue organically, rebuilding\nMaturation:\n     -  the\u2026 https://t.co/aEfrbcbuwS ",,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",742,8925,,,,
51,1317896540967505920,169686021,kanyewest,2020-10-18 18:33:15,"Stages of Healing:\n\nThe Wound: \n- acknowledging adverse impacts (societal, mental, physical, economic)\nInflammation\u2026 https://t.co/ipon3Tda3K ",,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1197,11496,,,,
52,1317896118009696256,169686021,kanyewest,2020-10-18 18:31:34,H.E.A.L \nHOLDING EVERYBODY ACCOUNTABLE for LOVE ! -M1 ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",3213,24665,,,,
53,1317892716542316545,169686021,kanyewest,2020-10-18 18:18:03,I spoke to Dave Chapelle for two hours this morning.    He is our modern day Socrates ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",18114,175000,,,,
54,1317892410442014721,169686021,kanyewest,2020-10-18 18:16:50,RT @Adele: https://t.co/hjhNsOTA75 ,,,,,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",71685,0,1.3178910006191596e+18,,,
55,1317861386198818816,169686021,kanyewest,2020-10-18 16:13:33,Jaden Smith Cool Tape Volume 3     I was driving this morning and saw this poster           I\u2019m so proud of this ma\u2026 https://t.co/AiyEucTelU ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",6713,62976,,,,
56,1317819037036941313,169686021,kanyewest,2020-10-18 13:25:16,Ive always said SNL uses black people to hold other black people back         My heart goes out to Issa Rae    I\u2019m\u2026 https://t.co/95uF0K88tk ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1121,16978,,,,
57,1317626330289262592,169686021,kanyewest,2020-10-18 00:39:32,WRITE IN KANYE WEST https://t.co/0y1dgKth8Q ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",12814,118532,,,,
58,1317587213199265797,169686021,kanyewest,2020-10-17 22:04:05,My memories are from the future ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",33416,204294,,,,
59,1317550429895622657,169686021,kanyewest,2020-10-17 19:37:56,Joe Rogan said it\u2019s cool for me to design the set for our podcast this Friday \u26f7 https://t.co/9FOPjU36K3 ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",19502,207612,,,,
60,1317484275638435841,169686021,kanyewest,2020-10-17 15:15:03,IF I WOULD PUT MYSELF IN HARMS WAY TO GET MY MASTERS   THEY WOULD PUT THEMSELVES IN HARMS WAY TO STAY THE MASTER ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",5210,52092,,,,
61,1317281898025070592,169686021,kanyewest,2020-10-17 01:50:53,https://t.co/slgmEiEPCb ,,,,,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",4849,50123,,,,
62,1317206250774515712,169686021,kanyewest,2020-10-16 20:50:17,Ideas happen twice   Once in your head    Once in reality  -BUJU BANTON         YEEZY IS SIMPLY A MIX OF HYPE WILLI\u2026 https://t.co/H0Px9yxjtN ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",2579,28585,,,,
63,1317130827621421059,169686021,kanyewest,2020-10-16 15:50:35,TODAY IS THE FIRST DAY OF EARLY VOTING IN LOUISIANA.\xa0\xa0\xa0VOTE KANYE https://t.co/6A9toADSYq ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1110,12306,,,,
64,1317130040551919623,169686021,kanyewest,2020-10-16 15:47:27,I\u2019M OFFICIALLY A WRITE-IN CANDIDATE IN THE STATE OF MARYLAND.\xa0\xa0VOTE KANYE.    https://t.co/VVESmi75wN ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",3031,31971,,,,
65,1317129798809014283,169686021,kanyewest,2020-10-16 15:46:29,The Town Halls last night showed two different sides of America. It\u2019s time for healing.\n\n\u201cHe himself bore our sins\u201d\u2026 https://t.co/tof2LbmdbL ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1321,14786,,,,
66,1316741623682871297,169686021,kanyewest,2020-10-15 14:04:01,Thank God for the favor the increase and these YEEZY SLIIIIIIIDZZZZ \u26f7 thank Billboard awards for the 9 nominations\u2026 https://t.co/prC6bKLxiL ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",3987,43506,,,,
67,1316715552015081472,169686021,kanyewest,2020-10-15 12:20:25,RT @JESUSlSKING: #GODSAVEAMERICA @kanyewest https://t.co/MdwJPIRW9z ,,,,,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",652,0,1.3164844618113352e+18,,,
68,1316715441990049793,169686021,kanyewest,2020-10-15 12:19:59,RT @KimKardashian: \U0001f3a4\U0001f3a4\U0001f3a4\U0001f3a4 ,,,,,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1630,0,1.3166122182013338e+18,,,
69,1316714865705259009,169686021,kanyewest,2020-10-15 12:17:42,"RT @butsmallhead: We need president who put god will in priority \U0001f64f and love all people \u2764\ufe0f @kanyewest is my president \U0001f91d  small head, BIG HEA\u2026 ",,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1133,0,1.3167121372349727e+18,,,
70,1316711254283694085,169686021,kanyewest,2020-10-15 12:03:20,https://t.co/nEOd6Auz17 ,,,,,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",2186,45226,,,,
71,1316710875823255554,169686021,kanyewest,2020-10-15 12:01:50,https://t.co/PooGVJfmoi ,,,,,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",361,6424,,,,
72,1316562141739089920,169686021,kanyewest,2020-10-15 02:10:49,Love this game https://t.co/JiB3lKfbIQ ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",3016,46666,,,,
73,1316434065613115392,169686021,kanyewest,2020-10-14 17:41:54,https://t.co/itT4uCNs8b         Praise God \U0001f64f\U0001f3fe https://t.co/qsrv78ZFL9 ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",993,14380,,,,
74,1316389610180751364,169686021,kanyewest,2020-10-14 14:45:15,https://t.co/QVUnkXOlO5 ,,,,,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",2319,25336,,,,
75,1316386535592337408,169686021,kanyewest,2020-10-14 14:33:02,https://t.co/DRlix9mjvB ,,,,,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1956,12485,,,,
76,1316385689462870016,169686021,kanyewest,2020-10-14 14:29:40,At least 600 are reported dead as of yesterday in the conflict \n\nDeaths mount in Armenia-Azerbaijan clashes amid truce calls ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",2879,25265,,,,
77,1316367262580977664,169686021,kanyewest,2020-10-14 13:16:26,RT @ComplexMusic: Kid Cudi talks ^Kids See Ghosts^ and HBO series ^We Are Who We Are^ in new interview:  https://t.co/PsAsO03Ia6 https://t.\u2026 ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",518,0,1.3144013374849024e+18,,,
78,1316365424712462337,169686021,kanyewest,2020-10-14 13:09:08,RT @Jei_Siah: THIS IS MY GOAT PRESIDENT\u203c\ufe0f\U0001f90d ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",282,0,1.3163646832978616e+18,,,
79,1316364485586808832,169686021,kanyewest,2020-10-14 13:05:24,RT @excitebikee: Hi @kanyewest we need this bad bro\U0001f64f\U0001f3fe\U0001f64f\U0001f3fe\U0001f525 ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",742,0,1.316358467217748e+18,,,
80,1316364470025940993,169686021,kanyewest,2020-10-14 13:05:21,"RT @HYPEBEAST: ""THE WHOLE TEAM IS SO ENERGIZED THAT I HAD TO RELEASE THEME MUSIC NAH NAH NAH."" https://t.co/l5gbrS4V0G ",,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",213,0,1.3163643236237025e+18,,,
81,1316358139105640456,169686021,kanyewest,2020-10-14 12:40:11,"RT @TheLifeOfJulian: bro he dont MISS 14 years in still making hits, unreal ",,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",259,0,1.316249766087422e+18,,,
82,1316358130985558016,169686021,kanyewest,2020-10-14 12:40:09,RT @TheLifeOfJulian: bro WHAT this song is so hard ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",160,0,1.3162490292824678e+18,,,
83,1316358068222021632,169686021,kanyewest,2020-10-14 12:39:54,RT @TheLifeOfJulian: WE NEED THIS TOO YE!! ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1237,0,1.3162500374546964e+18,,,
84,1316357213703802883,169686021,kanyewest,2020-10-14 12:36:31,RT @WORLDSTAR: #KanyeWest tryna get on the #JoeRogan show! Would y\u2019all watch this?\U0001f447\U0001f914 @kanyewest @joerogan https://t.co/otBWAlVg0B ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",556,0,1.3161698992245678e+18,,,
85,1316357003586031616,169686021,kanyewest,2020-10-14 12:35:41,RT @XXL: \u2b07\ufe0f TODAY IN HIP-HOP \u2b07\ufe0f\n\n1991: UMC\u2019s release their debut album Fruits of Nature\n\nWhat\u2019s their best song? https://t.co/RScdbJkeRB ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",156,0,1.3163480292139704e+18,,,
86,1316248318717030400,169686021,kanyewest,2020-10-14 05:23:48,THE WHOLE TEAM IS SO ENERGIZED THAT I HAD TO RELEASE THEME MUSIC     NAH NAH NAH https://t.co/p3NhTV11cN ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",17782,96569,,,,
87,1316245727329222657,169686021,kanyewest,2020-10-14 05:13:30,RT @sohh: YE 2020 AFTER ALL? Kanye West is leading Joe Biden and Donald Trump in Kentucky precinct voting polls \U0001f1fa\U0001f1f8\U0001f5f3 https://t.co/s29S1YTCrz ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1791,0,1.3161448599384678e+18,,,
88,1316238200864563200,169686021,kanyewest,2020-10-14 04:43:36,My friend Eli\u2019s hoodie       Love this https://t.co/75akNRvUr0 ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1975,51724,,,,
89,1316227457318416386,169686021,kanyewest,2020-10-14 04:00:54,RT @ye4us: HOW TO WRITE IN @kanyewest FOR PRESIDENT OF THE UNITED STATES: https://t.co/dqry2VlxJ9 ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1339,0,1.3158027563267932e+18,,,
90,1316225946479861760,169686021,kanyewest,2020-10-14 03:54:54,PEOLE TRIED TO TALK ME OUT OF RUNNING FOR PRESIDENT... NEVER LET WEAK CONTROLLING PEOPLE KILL YOUR SPIRIT ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",11784,92819,,,,
91,1316225365728137216,169686021,kanyewest,2020-10-14 03:52:36,GET THE WEST WING READY !!! ... this is how I felt when I saw that Kentucky pole result \U0001f30e\U0001f30d\U0001f30f\U0001fa90\U0001f4ab\u2604\ufe0f\U0001f4a5\U0001f525\U0001f1fa ,,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",5520,48367,,,,
92,1316173724589060096,169686021,kanyewest,2020-10-14 00:27:23,\U0001f440 https://t.co/DLXt0yv1Kh ,,,,,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",4937,51061,,,,
93,1316171472885313536,169686021,kanyewest,2020-10-14 00:18:27,https://t.co/n7pLrR9pi5 ,,,,,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",498,5753,,,,
94,1316119798766428162,169686021,kanyewest,2020-10-13 20:53:07,Thai horn melon https://t.co/BALbqpuwMg ,,,,,hi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",3065,45905,,,,
95,1316088546206248960,169686021,kanyewest,2020-10-13 18:48:55,"My condolences to the family and the people of Manchester, Tennessee who lost their dedicated Mayor, Lonnie Norman to COVID-19. ",,,,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a> ",1332,25556,,,,
